Datetime,PM2.5,PM10,NO2,NH3,SO2,CO,O3,NOx,NO,Benzene,Toluene,Xylene
2019-10-03 17:00:00,56.05,141.5,28.48,26.95,8.57,0.95,92.53,18.71,4.47,2.61,23.27,2.06
2019-10-03 18:00:00,56.3,158.6,37.85,27.19,8.68,1.1,62.52,27.51,8.88,3.03,40.15,2.86
2019-10-03 19:00:00,64.31,177.61,50.21,27.85,9.46,1.34,38.06,37.49,10.79,4.0,34.04,2.18
2019-10-03 20:00:00,65.26,204.06,49.96,28.2,9.98,1.41,36.13,39.72,15.23,5.24,50.2,1.72
2019-10-03 21:00:00,67.89,197.18,29.91,27.57,8.58,0.92,47.39,26.31,10.23,3.27,40.57,0.79
2019-10-03 22:00:00,36.06,133.16,36.06,24.1,8.04,0.96,36.92,29.8,11.32,2.97,20.13,0.49
2019-10-03 23:00:00,21.16,38.38,47.68,23.99,9.39,1.22,20.91,45.93,22.93,4.18,22.72,0.76
2019-10-04 00:00:00,26.87,48.47,47.82,24.77,7.92,1.06,19.09,41.77,18.36,3.56,25.67,1.36
2019-10-04 01:00:00,25.67,50.21,38.18,24.7,7.43,0.91,19.42,32.21,13.43,3.01,17.42,1.46
2019-10-04 02:00:00,28.95,47.78,36.67,26.09,7.35,0.85,19.84,32.9,12.63,3.35,17.13,1.07
2019-10-04 03:00:00,31.53,56.08,32.85,26.88,7.75,0.84,21.69,32.99,16.03,3.07,16.07,0.72
2019-10-04 04:00:00,35.02,63.43,35.33,24.31,7.86,0.86,15.83,38.5,19.31,2.72,21.79,0.9
2019-10-04 05:00:00,37.01,67.84,35.25,23.68,7.45,0.91,15.44,40.44,22.26,2.83,23.9,1.07
2019-10-04 06:00:00,37.86,73.2,34.62,23.13,7.75,0.94,13.8,45.48,28.98,2.87,19.86,1.4
2019-10-04 07:00:00,40.61,80.54,34.7,25.04,7.82,1.01,14.34,53.54,37.83,2.54,19.66,1.21
2019-10-04 08:00:00,46.41,91.45,35.62,25.73,7.96,1.09,14.75,51.67,36.48,3.33,17.87,1.43
2019-10-04 09:00:00,52.18,98.27,33.99,27.18,7.74,1.09,20.18,42.66,25.75,2.28,17.6,4.78
2019-10-04 10:00:00,52.58,99.6,29.33,25.26,8.18,1.01,29.48,30.72,15.0,2.1,14.28,2.54
2019-10-04 11:00:00,51.48,101.45,24.94,25.91,8.38,0.99,41.29,23.61,10.37,2.95,22.85,1.74
2019-10-04 12:00:00,49.49,103.31,23.49,28.36,8.27,1.0,53.44,20.14,7.76,2.91,30.39,1.3
2019-10-04 13:00:00,48.8,106.16,23.49,28.29,8.38,0.81,62.83,19.85,9.13,3.08,35.8,2.05
2019-10-04 14:00:00,49.51,108.83,23.01,28.19,8.72,0.74,63.23,20.02,8.51,2.61,31.05,1.98
2019-10-04 15:00:00,46.66,107.38,23.21,27.43,9.23,0.7,62.0,18.72,6.7,2.36,31.07,1.49
2019-10-04 16:00:00,43.13,109.61,24.78,29.59,9.15,0.87,64.43,19.69,7.4,2.39,34.26,1.76
2019-10-04 17:00:00,45.93,115.65,26.07,27.65,9.41,0.85,59.83,20.89,7.47,2.57,37.78,1.69
2019-10-04 18:00:00,46.91,118.57,30.5,27.24,9.12,0.93,50.67,23.85,8.26,2.39,34.36,0.38
2019-10-04 19:00:00,44.66,115.82,38.35,26.13,8.85,1.05,37.64,32.6,11.57,2.57,31.58,0.31
2019-10-04 20:00:00,45.09,110.84,41.9,26.48,8.74,1.04,30.34,36.06,13.02,3.03,27.73,0.73
2019-10-04 21:00:00,47.18,114.65,46.22,24.92,8.72,1.2,20.39,44.23,19.25,3.76,26.04,1.23
2019-10-04 22:00:00,48.33,133.19,49.86,26.51,8.76,1.47,15.42,61.01,36.51,4.24,30.86,1.77
2019-10-04 23:00:00,51.87,155.23,47.43,25.65,9.24,1.45,15.58,60.11,36.8,5.17,36.71,2.04
2019-10-05 00:00:00,52.72,154.44,42.74,24.38,8.86,1.2,17.37,49.38,27.09,4.93,29.54,2.82
2019-10-05 01:00:00,53.4,143.48,39.51,25.27,8.0,0.99,16.0,40.88,19.59,3.16,22.06,3.4
2019-10-05 02:00:00,50.35,109.93,34.38,26.51,8.09,0.9,16.45,32.57,13.46,2.78,18.31,1.85
2019-10-05 03:00:00,45.28,99.28,28.37,25.57,8.21,0.82,16.97,27.48,11.9,2.14,15.17,1.26
2019-10-05 04:00:00,43.26,86.25,25.75,23.07,8.07,0.82,18.09,24.56,10.15,1.74,12.4,1.3
2019-10-05 05:00:00,38.19,74.4,25.0,22.66,7.73,0.83,19.55,23.4,9.64,1.65,11.23,0.69
2019-10-05 06:00:00,38.61,73.04,27.12,22.91,7.85,0.84,17.1,28.62,14.14,1.51,8.73,0.7
2019-10-05 07:00:00,37.23,75.69,29.64,22.12,8.23,0.89,15.01,37.08,22.06,1.35,8.65,0.83
2019-10-05 08:00:00,37.62,83.38,28.84,22.76,7.53,0.91,18.42,33.92,19.36,1.72,9.42,1.11
2019-10-05 09:00:00,36.5,84.75,27.0,22.9,7.9,0.9,27.6,31.09,17.57,1.62,9.74,1.46
2019-10-05 10:00:00,30.77,82.41,24.65,21.95,8.36,0.88,38.96,24.59,11.53,1.42,12.93,0.52
2019-10-05 11:00:00,28.35,82.68,23.94,22.28,8.06,0.93,48.04,23.24,10.32,1.63,14.88,0.14
2019-10-05 12:00:00,29.22,81.93,23.41,22.75,7.76,0.74,54.76,22.11,10.53,1.4,13.14,0.57
2019-10-05 13:00:00,27.89,81.42,23.67,22.81,7.13,0.76,58.48,21.58,8.31,1.49,18.07,1.62
2019-10-05 14:00:00,23.56,75.72,22.34,23.3,7.41,0.71,61.93,19.29,7.01,1.45,13.72,1.46
2019-10-05 15:00:00,24.3,72.5,22.52,23.12,7.35,0.77,64.09,19.4,7.14,1.34,14.25,1.19
2019-10-05 16:00:00,24.0,75.7,22.4,22.66,7.32,0.76,64.46,19.75,8.12,1.47,13.76,3.21
2019-10-05 17:00:00,26.01,85.61,26.13,22.65,6.91,0.84,60.19,21.01,7.43,1.73,23.11,4.01
2019-10-05 18:00:00,27.6,98.21,35.88,22.69,7.5,0.93,45.46,29.38,11.02,2.17,25.35,2.38
2019-10-05 19:00:00,32.64,122.02,47.81,23.54,7.78,1.11,28.44,39.21,14.14,3.04,31.76,1.86
2019-10-05 20:00:00,43.93,153.42,53.89,23.8,8.47,1.34,21.99,54.32,27.55,3.96,37.89,1.9
2019-10-05 21:00:00,57.98,190.97,58.23,24.55,9.21,1.83,18.58,80.99,57.71,5.16,40.31,3.04
2019-10-05 22:00:00,68.03,227.09,59.53,25.51,9.84,2.01,17.74,82.32,73.56,5.35,43.95,4.56
2019-10-05 23:00:00,70.08,183.03,59.05,25.65,10.24,1.89,18.16,83.08,73.16,5.87,45.49,6.42
2019-10-06 00:00:00,70.16,192.98,53.97,25.56,9.21,1.48,19.25,73.22,51.83,5.38,37.33,3.7
2019-10-06 01:00:00,64.18,150.63,45.77,25.72,7.48,1.18,21.25,54.37,32.71,4.34,29.25,3.17
2019-10-06 02:00:00,60.34,127.23,40.68,27.33,7.28,1.1,24.94,46.45,25.41,3.64,22.51,2.1
2019-10-06 03:00:00,56.52,112.5,36.88,26.61,7.53,0.94,21.96,37.07,16.32,3.08,20.66,1.97
2019-10-06 04:00:00,54.88,103.45,34.86,25.73,7.2,0.91,20.48,33.97,14.36,3.03,17.55,1.32
2019-10-06 05:00:00,54.53,101.46,37.44,25.52,7.45,0.91,16.4,39.57,19.54,2.33,15.78,1.17
2019-10-06 06:00:00,59.22,110.48,37.77,25.4,7.76,0.95,15.9,44.63,25.34,2.45,17.15,1.95
2019-10-06 07:00:00,60.77,117.17,37.47,25.17,7.83,1.0,17.64,47.15,28.4,2.31,15.36,1.48
2019-10-06 08:00:00,68.17,132.98,38.7,26.26,8.21,1.07,21.61,44.05,24.36,2.49,14.6,1.31
2019-10-06 09:00:00,74.49,145.31,35.14,27.64,8.58,1.03,37.86,33.61,14.76,2.54,12.35,1.19
2019-10-06 10:00:00,80.13,152.39,27.7,27.61,9.6,0.97,61.3,24.14,9.35,3.11,14.45,0.32
2019-10-06 11:00:00,74.06,150.32,24.16,27.24,10.43,0.89,70.47,20.05,7.08,2.57,22.96,0.13
2019-10-06 12:00:00,62.31,141.24,23.29,27.16,9.93,0.78,72.35,19.7,7.01,2.24,25.84,0.27
2019-10-06 13:00:00,49.12,125.64,22.13,26.91,9.55,0.82,75.19,18.61,6.56,1.99,21.68,1.33
2019-10-06 14:00:00,44.07,118.11,21.7,28.13,9.18,0.83,76.4,18.07,6.35,1.55,14.01,1.2
2019-10-06 15:00:00,42.27,125.47,21.88,26.9,9.14,0.82,77.44,19.3,7.56,1.49,14.84,1.05
2019-10-06 16:00:00,45.05,129.52,22.72,25.96,8.69,0.79,74.22,19.62,7.72,1.57,18.51,1.1
2019-10-06 17:00:00,43.11,132.3,24.91,25.59,8.31,0.73,64.92,20.42,7.58,1.49,25.56,1.48
2019-10-06 18:00:00,43.34,135.6,36.65,26.18,8.24,0.78,45.63,28.41,8.9,2.15,24.52,2.38
2019-10-06 19:00:00,46.27,151.18,51.52,27.38,8.7,1.0,30.63,43.98,16.23,2.79,26.15,1.11
2019-10-06 20:00:00,54.87,174.71,60.02,28.55,9.06,1.2,22.91,56.27,23.88,3.97,30.71,1.93
2019-10-06 21:00:00,64.44,183.83,54.19,29.29,9.19,1.29,23.7,56.71,27.86,4.07,41.28,2.8
2019-10-06 22:00:00,69.06,180.55,52.45,28.8,9.32,1.29,25.03,58.31,32.4,3.89,39.09,2.98
2019-10-06 23:00:00,68.58,168.47,45.53,28.8,9.1,1.11,26.88,42.88,17.37,3.22,29.46,2.46
2019-10-07 00:00:00,69.88,148.74,42.39,28.42,8.65,1.02,27.53,38.71,15.23,2.66,25.17,1.73
2019-10-07 01:00:00,67.93,139.4,40.42,28.4,8.29,0.95,27.52,36.89,15.39,2.28,22.68,1.64
2019-10-07 02:00:00,67.67,133.48,36.25,30.63,8.16,0.93,30.99,33.2,12.05,2.24,18.31,1.21
2019-10-07 03:00:00,63.79,123.37,29.28,27.73,8.13,0.82,28.45,26.38,8.98,1.95,16.1,1.16
2019-10-07 04:00:00,60.84,113.13,29.15,28.41,7.75,0.82,24.67,25.95,8.92,1.85,13.21,0.89
2019-10-07 05:00:00,60.2,112.63,30.16,28.21,7.45,0.83,21.28,27.17,9.91,1.81,11.8,1.0
2019-10-07 06:00:00,64.68,122.76,31.45,28.01,7.33,0.89,15.41,32.86,15.71,1.84,11.55,1.04
2019-10-07 07:00:00,68.26,136.85,31.19,28.18,8.12,0.95,13.94,35.74,19.62,1.95,10.91,1.1
2019-10-07 08:00:00,70.13,150.46,31.04,28.9,8.36,1.03,14.79,37.29,21.53,2.05,11.12,0.75
2019-10-07 09:00:00,76.8,166.09,31.22,29.92,8.76,1.11,27.02,33.24,17.05,2.29,11.78,1.81
2019-10-07 10:00:00,82.94,174.22,30.27,29.04,9.27,1.02,41.66,29.11,12.89,2.46,13.08,0.84
2019-10-07 11:00:00,67.08,152.43,27.58,27.02,8.92,0.89,51.7,25.54,10.47,2.26,20.87,0.24
2019-10-07 12:00:00,46.82,131.7,26.19,27.43,8.8,0.81,58.42,23.26,8.95,2.21,19.55,0.85
2019-10-07 13:00:00,39.63,125.42,24.06,25.36,8.72,0.81,58.21,20.55,6.82,2.36,20.02,0.89
2019-10-07 14:00:00,40.39,126.6,22.81,24.75,8.45,0.76,61.25,19.33,6.32,2.57,19.72,1.32
2019-10-07 15:00:00,38.91,117.62,24.31,25.2,7.96,0.85,62.07,22.4,8.74,2.26,16.56,0.96
2019-10-07 16:00:00,36.49,113.68,25.12,24.86,7.71,0.7,61.07,23.18,9.36,1.8,17.29,1.04
2019-10-07 17:00:00,37.53,117.39,28.69,25.62,7.82,0.77,57.03,28.65,15.31,2.05,30.56,1.81
2019-10-07 18:00:00,40.96,133.2,35.65,24.62,7.51,0.9,45.6,30.43,10.92,2.34,24.8,2.67
2019-10-07 19:00:00,42.42,149.8,49.92,25.46,8.16,1.08,29.86,45.17,18.0,2.81,22.35,1.39
2019-10-07 20:00:00,49.73,172.26,50.23,25.72,8.36,1.11,27.3,44.09,16.52,3.48,27.46,1.63
2019-10-07 21:00:00,51.53,164.57,44.9,26.21,8.69,1.01,29.55,42.03,17.91,3.4,26.3,1.52
2019-10-07 22:00:00,50.71,151.15,41.91,25.03,8.33,0.96,28.4,39.16,16.42,3.0,19.95,1.56
2019-10-07 23:00:00,45.82,130.55,38.88,24.39,8.21,0.88,25.91,37.99,17.7,2.5,16.53,1.62
2019-10-08 00:00:00,40.02,118.97,37.77,23.68,8.28,0.81,24.44,36.41,15.61,2.28,13.92,1.21
2019-10-08 01:00:00,40.37,116.85,35.3,23.66,7.51,0.7,24.48,36.37,16.88,2.06,12.38,1.02
2019-10-08 02:00:00,39.34,108.81,34.08,25.46,7.48,0.71,23.2,34.02,14.78,2.09,11.88,0.76
2019-10-08 03:00:00,38.21,95.86,29.3,23.43,7.91,0.63,24.13,29.08,11.85,2.19,11.99,0.69
2019-10-08 04:00:00,38.62,88.69,29.36,23.35,7.8,0.64,24.49,29.41,12.14,1.95,11.98,0.65
2019-10-08 05:00:00,38.09,86.41,28.21,23.2,7.61,0.64,23.59,27.7,11.32,1.66,12.15,0.95
2019-10-08 06:00:00,39.13,85.55,30.77,23.62,7.43,0.67,21.58,32.68,15.94,1.84,10.67,1.4
2019-10-08 07:00:00,41.98,93.13,36.79,23.62,8.29,0.74,17.74,42.97,24.08,1.86,10.61,1.51
2019-10-08 08:00:00,47.41,108.84,36.64,24.12,9.56,0.83,20.74,43.5,25.28,2.03,11.61,1.18
2019-10-08 09:00:00,53.27,123.73,33.48,24.28,10.3,0.84,32.37,34.34,17.16,2.19,10.99,1.38
2019-10-08 10:00:00,56.29,131.19,27.44,23.34,9.97,0.83,48.97,24.1,9.35,2.19,10.18,0.32
2019-10-08 11:00:00,51.96,126.35,22.98,23.23,10.14,0.78,63.63,21.01,8.5,2.08,12.29,0.18
2019-10-08 12:00:00,43.59,113.65,20.8,22.76,9.48,0.68,68.07,18.79,6.8,2.08,15.47,0.46
2019-10-08 13:00:00,37.75,104.07,19.68,22.24,9.06,0.61,69.41,17.96,6.84,1.91,16.51,1.05
2019-10-08 14:00:00,34.74,94.59,18.75,22.14,8.56,0.58,70.71,16.71,6.06,1.71,13.78,1.01
2019-10-08 15:00:00,33.03,90.38,19.4,21.43,9.09,0.56,68.89,18.07,7.36,1.63,14.59,0.9
2019-10-08 16:00:00,30.88,86.62,22.76,20.98,8.87,0.57,67.55,21.91,8.53,1.44,9.45,0.92
2019-10-08 17:00:00,27.22,85.42,24.26,21.44,8.58,0.62,64.43,21.45,7.77,1.45,9.68,1.28
2019-10-08 18:00:00,32.57,96.94,31.7,20.97,8.86,0.7,51.7,28.76,10.29,1.46,10.59,1.33
2019-10-08 19:00:00,31.56,103.23,45.81,21.72,9.14,0.89,34.04,38.88,12.31,2.53,14.32,0.3
2019-10-08 20:00:00,43.37,131.99,51.1,23.14,9.42,1.15,26.33,48.31,20.41,2.93,19.34,1.02
2019-10-08 21:00:00,64.0,169.65,52.42,23.85,9.49,1.48,21.93,57.58,31.11,3.95,29.5,1.63
2019-10-08 22:00:00,79.54,207.58,55.82,24.22,10.15,1.81,18.93,76.75,53.76,4.49,33.55,2.26
2019-10-08 23:00:00,93.38,229.04,56.96,25.06,10.8,1.97,20.19,76.39,67.79,4.86,33.1,3.85
2019-10-09 00:00:00,98.97,224.42,55.21,23.99,11.17,2.0,23.42,87.89,71.05,5.21,30.96,3.22
2019-10-09 01:00:00,98.21,226.05,54.48,23.65,10.11,1.77,31.42,85.85,69.52,5.36,34.3,2.95
2019-10-09 02:00:00,95.36,199.73,50.92,25.42,10.09,1.65,28.18,86.38,83.73,5.25,32.05,2.62
2019-10-09 03:00:00,91.66,186.77,46.01,25.35,10.51,1.62,23.51,84.75,86.13,5.29,31.2,5.32
2019-10-09 04:00:00,89.31,182.92,45.73,24.02,12.29,1.61,23.18,82.16,71.37,5.54,29.36,4.8
2019-10-09 05:00:00,85.71,166.54,43.25,23.36,10.29,1.62,29.16,84.17,85.23,4.81,28.24,3.23
2019-10-09 06:00:00,84.5,161.03,40.2,24.65,10.39,1.64,35.91,95.38,86.58,5.14,28.22,4.58
2019-10-09 07:00:00,86.76,173.26,39.05,23.45,11.27,1.82,44.63,101.79,91.47,5.42,30.88,6.01
2019-10-09 08:00:00,92.95,210.5,51.35,26.36,14.93,1.78,43.3,93.4,75.23,5.07,32.37,3.25
2019-10-09 09:00:00,105.22,239.58,53.48,27.71,19.47,1.48,44.26,55.7,29.64,4.84,28.58,5.89
2019-10-09 10:00:00,96.95,218.73,44.39,26.75,18.58,1.2,54.39,37.82,14.57,3.54,20.32,0.64
2019-10-09 11:00:00,84.63,194.51,39.71,26.79,15.76,1.05,66.49,31.9,10.72,2.75,14.79,0.25
2019-10-09 12:00:00,72.67,164.58,28.59,25.0,14.6,0.82,79.07,25.01,12.81,2.27,12.16,0.14
2019-10-09 13:00:00,53.33,137.38,24.77,24.88,11.09,0.76,87.28,19.78,6.73,2.25,13.57,0.08
2019-10-09 14:00:00,44.62,119.09,24.58,23.96,9.66,0.74,91.24,20.01,6.94,2.17,14.48,0.63
2019-10-09 15:00:00,38.55,111.34,25.04,23.75,9.33,0.73,104.28,20.34,6.78,2.01,15.55,0.58
2019-10-09 16:00:00,38.12,110.25,28.08,23.6,9.63,0.81,103.02,23.21,8.45,1.74,18.2,0.59
2019-10-09 17:00:00,40.93,116.11,31.23,25.98,9.97,0.86,93.39,23.1,6.3,1.88,30.16,0.8
2019-10-09 18:00:00,49.8,139.99,47.58,25.14,11.14,1.05,68.25,35.93,9.66,2.13,38.8,2.93
2019-10-09 19:00:00,63.29,185.8,59.57,26.29,11.23,1.22,47.52,42.0,9.39,3.83,31.27,4.33
2019-10-09 20:00:00,76.56,218.31,63.23,27.62,11.17,1.44,31.7,48.09,13.45,4.82,41.4,0.92
2019-10-09 21:00:00,83.89,221.54,66.69,29.2,10.59,1.66,27.46,61.51,27.34,5.79,66.68,1.57
2019-10-09 22:00:00,88.77,247.41,65.3,29.14,10.71,1.76,25.73,71.57,39.39,5.57,61.6,2.56
2019-10-09 23:00:00,87.65,233.43,63.53,28.03,11.72,1.85,26.03,83.41,57.0,5.83,51.42,2.73
2019-10-10 00:00:00,89.51,218.35,57.01,26.17,11.65,1.67,23.14,76.78,50.14,5.65,45.97,3.1
2019-10-10 01:00:00,88.52,200.47,56.65,26.05,10.78,1.53,19.35,76.54,53.25,5.23,47.13,2.77
2019-10-10 02:00:00,92.08,195.69,54.56,27.65,11.0,1.48,25.31,71.28,61.99,5.18,38.76,2.61
2019-10-10 03:00:00,95.64,190.1,52.18,27.75,10.53,1.38,22.27,69.2,62.11,5.02,30.35,2.53
2019-10-10 04:00:00,98.46,188.91,50.86,27.06,10.18,1.39,19.66,72.54,66.82,4.88,31.41,3.73
2019-10-10 05:00:00,104.07,193.19,49.02,26.91,10.36,1.39,21.89,69.24,64.81,4.85,31.39,3.0
2019-10-10 06:00:00,107.87,200.57,48.65,28.64,11.32,1.42,19.55,73.55,70.01,5.1,31.15,2.47
2019-10-10 07:00:00,117.4,216.1,48.74,28.51,15.79,1.63,26.65,88.74,88.58,5.87,32.3,2.29
2019-10-10 08:00:00,135.08,244.92,58.06,30.56,16.32,1.85,31.12,98.36,92.91,6.18,36.1,2.62
2019-10-10 09:00:00,146.67,285.12,69.49,32.89,22.54,1.74,66.99,76.6,42.91,6.28,45.38,6.94
2019-10-10 10:00:00,150.34,298.93,60.46,33.02,25.11,1.45,77.44,47.89,16.03,5.36,38.14,0.91
2019-10-10 11:00:00,129.24,258.13,48.83,32.13,22.25,1.26,88.59,38.12,12.65,4.0,32.3,0.21
2019-10-10 12:00:00,107.47,223.3,39.51,32.14,18.17,1.07,93.42,30.32,9.07,3.08,24.61,0.08
2019-10-10 13:00:00,89.97,198.29,34.53,29.83,14.77,0.94,98.08,26.39,7.68,2.71,21.44,0.24
2019-10-10 14:00:00,69.75,167.99,30.12,30.43,12.58,0.84,101.13,25.98,9.91,2.33,22.08,0.9
2019-10-10 15:00:00,63.39,150.99,28.99,28.49,12.07,0.8,107.6,21.76,6.08,2.35,22.11,0.68
2019-10-10 16:00:00,63.21,148.09,31.04,27.54,11.83,0.81,108.05,23.59,6.06,2.29,25.34,1.18
2019-10-10 17:00:00,70.72,163.93,38.39,28.62,12.63,0.93,98.52,27.42,6.44,2.47,35.37,1.52
2019-10-10 18:00:00,83.62,196.44,46.18,29.65,12.19,1.1,74.06,33.0,7.39,3.29,47.54,3.97
2019-10-10 19:00:00,93.23,228.03,56.63,30.12,11.69,1.32,47.24,39.32,7.6,4.05,39.13,1.03
2019-10-10 20:00:00,99.02,243.99,62.68,32.39,11.74,1.42,32.13,47.51,13.78,4.98,47.31,0.75
2019-10-10 21:00:00,105.77,255.53,62.42,32.51,12.28,1.57,28.86,53.61,20.56,5.33,48.01,1.83
2019-10-10 22:00:00,107.26,257.36,62.28,32.36,12.33,1.65,26.28,59.13,25.83,5.75,60.89,2.06
2019-10-10 23:00:00,111.29,239.83,60.47,31.57,11.84,1.6,26.99,61.48,31.38,5.59,45.6,2.06
2019-10-11 00:00:00,110.68,246.42,60.3,30.73,11.54,1.68,26.18,74.8,48.69,5.12,36.62,2.45
2019-10-11 01:00:00,110.7,245.24,58.36,30.58,10.36,1.6,22.43,63.55,52.62,5.53,38.55,3.14
2019-10-11 02:00:00,110.07,226.96,54.3,32.5,10.72,1.55,23.09,63.81,54.11,5.15,40.66,4.72
2019-10-11 03:00:00,113.9,218.42,52.8,33.11,10.82,1.48,19.2,77.61,58.23,5.18,38.86,3.08
2019-10-11 04:00:00,115.2,208.95,51.92,31.74,9.64,1.45,18.13,64.66,57.7,5.22,41.41,3.02
2019-10-11 05:00:00,120.34,209.03,48.6,31.93,9.58,1.45,18.3,68.22,63.19,5.68,39.2,3.92
2019-10-11 06:00:00,124.28,218.11,46.43,32.91,9.23,1.48,18.58,68.63,65.98,5.39,36.09,3.7
2019-10-11 07:00:00,124.06,220.44,46.98,32.4,9.02,1.55,17.67,66.37,62.42,5.44,31.34,4.41
2019-10-11 08:00:00,126.46,233.51,51.46,33.93,9.91,1.66,18.69,79.14,59.36,5.22,27.64,2.94
2019-10-11 09:00:00,133.26,272.23,58.93,35.79,11.61,1.62,27.56,64.03,34.79,4.93,28.11,2.33
2019-10-11 10:00:00,123.16,247.42,51.06,34.85,13.58,1.36,46.58,44.99,18.24,4.82,27.13,0.48
2019-10-11 11:00:00,102.46,204.3,35.15,33.86,15.85,1.14,67.4,30.44,11.0,3.29,18.85,0.19
2019-10-11 12:00:00,80.65,157.66,29.4,31.32,12.55,0.99,84.93,25.67,8.78,2.86,17.07,0.09
2019-10-11 13:00:00,67.37,140.17,24.91,30.5,11.33,0.76,102.42,20.56,5.62,2.3,17.3,0.81
2019-10-11 14:00:00,64.38,136.51,24.18,29.12,11.11,0.73,107.07,19.25,5.73,2.19,14.3,0.91
2019-10-11 15:00:00,64.39,137.66,27.42,28.4,11.59,0.79,108.47,21.88,10.72,2.33,16.5,1.46
2019-10-11 16:00:00,65.28,143.18,25.6,28.28,10.71,0.82,104.54,19.41,4.44,2.23,19.52,1.49
2019-10-11 17:00:00,69.87,159.67,27.34,29.74,10.42,0.93,96.36,19.52,4.3,2.51,30.42,1.7
2019-10-11 18:00:00,71.61,170.89,42.66,30.19,10.69,1.11,71.03,30.05,6.23,2.63,27.64,4.42
2019-10-11 19:00:00,73.03,181.56,58.51,31.29,10.66,1.36,41.34,43.6,10.98,3.88,38.52,6.51
2019-10-11 20:00:00,81.01,204.17,65.84,31.07,10.3,1.43,27.33,55.34,19.82,5.15,43.41,0.85
2019-10-11 21:00:00,86.7,214.61,67.18,32.86,10.24,1.78,21.29,73.56,39.77,5.85,44.41,2.91
2019-10-11 22:00:00,106.54,244.0,72.1,32.1,11.07,2.08,20.44,83.21,68.06,6.31,50.67,4.53
2019-10-11 23:00:00,108.28,239.41,71.87,33.87,11.88,2.14,20.59,95.54,72.38,6.39,52.33,5.7
2019-10-12 00:00:00,108.11,240.16,67.05,33.85,11.2,1.78,19.91,78.13,64.48,6.46,48.99,8.22
2019-10-12 01:00:00,104.11,220.35,59.59,33.75,10.74,1.56,21.24,65.47,53.75,6.42,43.87,4.78
2019-10-12 02:00:00,110.12,205.54,52.83,35.2,9.86,1.46,21.95,56.55,35.67,5.84,39.57,4.4
2019-10-12 03:00:00,115.27,200.5,49.49,34.45,9.91,1.41,20.03,53.54,46.45,5.2,36.7,4.33
2019-10-12 04:00:00,120.28,205.0,45.98,32.75,9.06,1.4,18.73,53.83,47.35,5.0,34.44,3.94
2019-10-12 05:00:00,119.86,204.09,45.52,32.23,9.15,1.43,17.03,58.64,53.07,4.98,33.52,3.57
2019-10-12 06:00:00,120.61,202.26,44.18,32.74,9.43,1.48,16.92,64.53,62.0,5.02,34.08,3.5
2019-10-12 07:00:00,125.52,207.18,45.07,33.3,9.97,1.55,17.52,69.46,55.94,5.32,34.85,2.49
2019-10-12 08:00:00,136.23,229.79,51.71,35.69,10.59,1.64,20.15,77.71,56.57,5.66,30.96,4.03
2019-10-12 09:00:00,145.82,265.13,56.55,39.62,12.81,1.46,28.24,59.3,29.15,4.82,26.59,3.72
2019-10-12 10:00:00,146.34,269.2,51.41,38.2,15.41,1.4,46.3,43.93,15.47,4.05,27.47,1.21
2019-10-12 11:00:00,124.09,237.61,36.84,35.65,14.23,1.08,70.76,29.82,9.53,4.21,27.25,0.36
2019-10-12 12:00:00,91.49,178.09,28.93,34.76,12.68,0.85,86.35,24.14,8.03,2.74,27.17,0.37
2019-10-12 13:00:00,71.2,156.24,24.99,34.07,11.36,0.87,96.93,19.49,5.7,2.65,24.92,1.42
2019-10-12 14:00:00,69.17,151.72,23.43,31.55,11.6,0.9,93.91,18.22,5.51,2.24,18.72,0.85
2019-10-12 15:00:00,67.72,146.01,23.43,32.67,11.47,0.96,99.5,18.68,6.32,2.15,18.41,1.16
2019-10-12 16:00:00,67.01,148.15,24.89,31.38,10.41,0.89,92.65,19.39,6.13,2.13,17.21,1.35
2019-10-12 17:00:00,65.75,151.89,29.16,32.22,10.19,0.85,85.32,21.7,6.01,2.21,26.35,2.03
2019-10-12 18:00:00,65.01,160.11,42.06,31.37,11.3,1.02,65.46,30.1,7.0,2.79,36.59,3.99
2019-10-12 19:00:00,71.0,187.43,56.02,30.41,10.93,1.34,39.03,43.01,12.5,4.45,44.13,3.78
2019-10-12 20:00:00,86.99,230.3,71.11,31.09,10.44,1.66,24.61,66.46,33.09,5.79,41.62,1.68
2019-10-12 21:00:00,105.23,263.33,80.84,32.26,11.58,2.28,21.46,88.76,69.97,6.46,45.8,2.34
2019-10-12 22:00:00,120.02,289.38,79.3,32.09,12.5,2.64,20.88,102.15,75.85,7.63,59.53,3.51
2019-10-12 23:00:00,125.92,276.71,74.57,33.68,13.5,2.61,21.98,110.48,87.59,7.26,62.24,3.98
2019-10-13 00:00:00,130.85,289.45,73.42,34.72,14.88,2.35,22.0,101.96,79.38,7.35,61.45,5.06
2019-10-13 01:00:00,139.07,278.68,73.16,35.11,13.26,2.21,24.18,99.51,76.57,7.11,56.39,7.24
2019-10-13 02:00:00,148.71,269.84,67.66,34.79,11.96,2.14,26.14,95.78,73.59,6.94,53.86,4.7
2019-10-13 03:00:00,159.93,271.55,61.65,36.24,11.85,2.01,24.99,96.4,77.38,6.65,47.42,4.87
2019-10-13 04:00:00,165.7,278.58,55.34,34.04,10.78,1.97,25.14,94.23,79.5,6.77,42.75,5.2
